time_s,cmd_fraction,imu_z,height,delta_x,delta_y,squal,vx,vy,motor_m1,motor_m2,motor_m3,motor_m4,motor_m1req,motor_m2req,motor_m3req,motor_m4req,supervisor_info,stab_thrust
1.480204,0.306250,,43.000000,-1.0,4.0,98.0,-0.003221,0.004145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
1.490287,0.312500,,43.000000,0.0,0.0,108.0,-0.002383,0.005195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
1.500123,0.318750,,43.000000,0.0,0.0,102.0,-0.002187,0.005937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
1.510128,0.325000,,43.000000,2.0,-4.0,62.0,0.003113,0.002912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
1.520106,0.331250,,44.000000,1.0,-1.0,59.0,0.003408,0.001586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
1.530147,0.337500,,44.000000,-3.0,7.0,104.0,-0.006772,0.006018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
1.541142,0.343750,,44.000000,0.0,-2.0,106.0,-0.004282,0.005424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
1.550113,0.350000,,44.000000,0.0,2.0,85.0,-0.007771,0.005545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
1.560123,0.356250,,44.000000,0.0,-1.0,101.0,-0.007542,0.005664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
1.570107,0.362500,,48.000000,5.0,-4.0,60.0,-0.002481,-0.000927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
1.580149,0.368750,,48.000000,-5.0,2.0,104.0,-0.002074,-0.001054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
1.590115,0.375000,,48.000000,0.0,1.0,102.0,-0.003859,0.006482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
1.600121,0.381250,,48.000000,0.0,2.0,106.0,-0.006959,0.006714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
1.610148,0.387500,,48.000000,3.0,-5.0,53.0,-0.000440,0.003008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
1.620290,0.393750,,45.000000,0.0,0.0,61.0,-0.000138,0.003521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
1.630146,0.400000,,45.000000,-3.0,3.0,103.0,-0.003116,0.007478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
1.640136,0.406250,,45.000000,0.0,3.0,104.0,-0.006779,0.007355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
1.650882,0.412500,,45.000000,0.0,0.0,93.0,-0.008606,0.007570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
1.660211,0.418750,,45.000000,0.0,-2.0,101.0,-0.006794,0.007471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
1.670102,0.425000,,47.000000,0.0,1.0,75.0,-0.007324,0.007094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
1.680387,0.431250,,47.000000,0.0,-1.0,104.0,-0.004946,0.006019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
1.690105,0.437500,,47.000000,0.0,0.0,111.0,-0.003954,0.005854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
1.700142,0.443750,,47.000000,0.0,0.0,105.0,-0.003478,0.006279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
1.710152,0.450000,,47.000000,1.0,-5.0,56.0,0.003480,0.005166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
1.720102,0.456250,,44.000000,1.0,0.0,57.0,0.002923,0.004226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
1.730174,0.462500,,44.000000,-2.0,4.0,105.0,-0.004148,0.006580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
1.740141,0.468750,,44.000000,0.0,2.0,104.0,-0.008974,0.006305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
1.750465,0.475000,,44.000000,-1.0,-1.0,101.0,-0.009243,0.006162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
1.760154,0.481250,,45.000000,0.0,0.0,102.0,-0.009138,0.005435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
1.770103,0.487500,,45.000000,0.0,2.0,105.0,-0.009555,0.004764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
1.780155,0.493750,,45.000000,0.0,2.0,105.0,-0.009555,0.004764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
1.790186,0.500000,,45.000000,0.0,0.0,105.0,-0.007436,0.004711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
1.800132,0.506250,,45.000000,0.0,-1.0,104.0,-0.004358,0.005099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
1.810134,0.512500,,45.000000,0.0,1.0,105.0,-0.006323,0.005808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
1.820126,0.518750,,47.000000,2.0,-6.0,59.0,0.000880,0.003966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
1.830114,0.525000,,47.000000,-1.0,6.0,107.0,-0.007578,0.006109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
1.840136,0.531250,,47.000000,0.0,-1.0,103.0,-0.006379,0.005886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
1.850127,0.537500,,47.000000,0.0,0.0,106.0,-0.007562,0.005249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
1.860160,0.543750,,47.000000,0.0,0.0,106.0,-0.008992,0.004636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
1.870108,0.550000,,45.000000,0.0,-4.0,60.0,-0.003238,0.004225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
1.880166,0.556250,,45.000000,-1.0,4.0,108.0,-0.007871,0.005528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
1.890077,0.562500,,45.000000,0.0,0.0,105.0,-0.007863,0.005474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
1.900142,0.568750,,45.000000,0.0,0.0,98.0,-0.008184,0.005936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
1.910124,0.575000,,45.000000,2.0,-4.0,59.0,-0.001710,0.003260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
1.920082,0.581250,,47.000000,-1.0,0.0,61.0,-0.001657,0.004757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
1.930155,0.587500,,47.000000,0.0,2.0,101.0,-0.004816,0.004149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
1.940130,0.593750,,47.000000,-1.0,1.0,105.0,-0.006712,0.004622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
1.950116,0.600000,,47.000000,0.0,1.0,107.0,-0.007684,0.003899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
1.960165,0.606250,,47.000000,-1.0,4.0,91.0,-0.011501,0.005090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
1.970129,0.612500,,47.000000,3.0,-9.0,57.0,0.001970,0.000556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
1.980173,0.618750,,47.000000,-1.0,6.0,104.0,-0.006236,0.001771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
1.990155,0.625000,,47.000000,-1.0,0.0,104.0,-0.007030,0.003382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.000216,0.625000,,47.000000,0.0,0.0,103.0,-0.008473,0.004628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.010151,0.625000,,47.000000,0.0,-3.0,57.0,-0.009932,0.006137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.020158,0.625000,,49.000000,0.0,0.0,59.0,-0.006238,0.006654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.031009,0.625000,,49.000000,0.0,0.0,108.0,-0.008443,0.007403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.040128,0.625000,,49.000000,0.0,0.0,82.0,-0.007363,0.007306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.050160,0.625000,,49.000000,0.0,-1.0,102.0,-0.004209,0.006493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.060230,0.625000,,44.000000,0.0,-1.0,102.0,-0.004209,0.006493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.070127,0.625000,,44.000000,0.0,-4.0,55.0,0.002650,0.005497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.080210,0.625000,,44.000000,0.0,6.0,102.0,-0.006471,0.003767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.090147,0.625000,,44.000000,0.0,-1.0,103.0,-0.006222,0.002452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.100176,0.625000,,44.000000,0.0,1.0,99.0,-0.008006,0.001856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.110144,0.625000,,44.000000,1.0,-6.0,59.0,0.000736,0.000716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.120375,0.625000,,45.000000,1.0,0.0,56.0,0.000876,0.000667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.130199,0.625000,,45.000000,-1.0,3.0,105.0,-0.004405,0.003424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.140139,0.625000,,45.000000,-1.0,1.0,99.0,-0.007113,0.005848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.150276,0.625000,,45.000000,0.0,4.0,101.0,-0.012217,0.006250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.160138,0.625000,,48.000000,0.0,1.0,103.0,-0.008049,0.004880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.170140,0.625000,,48.000000,0.0,-1.0,106.0,-0.006803,0.003741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.180151,0.625000,,48.000000,0.0,0.0,102.0,-0.007920,0.002622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.190131,0.625000,,48.000000,0.0,-1.0,98.0,-0.006161,0.001646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.200160,0.625000,,48.000000,1.0,-3.0,60.0,-0.000431,-0.000225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.210130,0.625000,,46.000000,-1.0,-2.0,57.0,0.003235,0.000862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.220176,0.625000,,46.000000,0.0,5.0,108.0,-0.002844,0.001397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.230401,0.625000,,46.000000,0.0,0.0,103.0,-0.003157,0.002415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.240150,0.625000,,46.000000,0.0,1.0,105.0,-0.005040,0.003544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.250188,0.625000,,46.000000,0.0,-1.0,104.0,-0.004743,0.004633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.260172,0.625000,,49.000000,0.0,2.0,106.0,-0.008475,0.005115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.270168,0.625000,,49.000000,0.0,0.0,104.0,-0.009782,0.005028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.280147,0.625000,,49.000000,0.0,0.0,105.0,-0.009922,0.004751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.290144,0.625000,,49.000000,0.0,-2.0,101.0,-0.005086,0.003729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.300189,0.625000,,49.000000,0.0,1.0,104.0,-0.004153,0.002743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.310159,0.625000,,44.000000,1.0,-6.0,59.0,0.004842,0.000892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.320143,0.625000,,44.000000,0.0,7.0,100.0,-0.004056,0.001207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.330178,0.625000,,44.000000,-1.0,-2.0,104.0,-0.001455,0.002842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.340179,0.625000,,44.000000,0.0,0.0,107.0,-0.002521,0.003876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.350152,0.625000,,44.000000,0.0,0.0,106.0,-0.004068,0.004715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.360162,0.625000,,48.000000,0.0,-3.0,63.0,-0.001230,0.004453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.370171,0.625000,,48.000000,0.0,5.0,103.0,-0.008647,0.004451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.380199,0.625000,,48.000000,0.0,0.0,104.0,-0.008300,0.004176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.390134,0.625000,,48.000000,0.0,-2.0,103.0,-0.004162,0.003351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.400098,0.625000,,48.000000,0.0,2.0,76.0,-0.006180,0.002989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.410161,0.625000,,45.000000,1.0,-5.0,60.0,0.001495,0.001587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.420079,0.625000,,45.000000,0.0,1.0,106.0,-0.000408,0.001594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.430149,0.625000,,45.000000,-1.0,0.0,105.0,-0.001953,0.003244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.440217,0.625000,,45.000000,0.0,4.0,104.0,-0.008241,0.003936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.450161,0.625000,,45.000000,0.0,-1.0,81.0,-0.007420,0.003809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.460138,0.625000,,45.000000,0.0,-4.0,61.0,-0.002225,0.003699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.470122,0.625000,,45.000000,0.0,5.0,104.0,-0.007353,0.004040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.480092,0.625000,,45.000000,0.0,0.0,105.0,-0.006368,0.004335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.490112,0.625000,,45.000000,0.0,-1.0,106.0,-0.004515,0.004699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.500608,0.625000,,45.000000,0.0,-1.0,106.0,-0.004515,0.004699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.510157,0.625000,,45.000000,0.0,-4.0,55.0,0.000227,0.004811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.520123,0.625000,,48.000000,1.0,-1.0,66.0,0.002029,0.003132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.530153,0.625000,,48.000000,0.0,4.0,103.0,-0.001685,0.002880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.540153,0.625000,,48.000000,-1.0,3.0,104.0,-0.004616,0.003683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.550163,0.625000,,48.000000,0.0,-2.0,80.0,-0.002717,0.003318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.560162,0.625000,,48.000000,0.0,0.0,101.0,-0.004508,0.003323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.570268,0.625000,,48.000000,0.0,-4.0,62.0,-0.000686,0.003136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.580159,0.625000,,48.000000,0.0,1.0,102.0,-0.003262,0.003680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.590091,0.625000,,48.000000,0.0,3.0,105.0,-0.008104,0.004366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.600249,0.625000,,48.000000,0.0,1.0,106.0,-0.009974,0.004936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.610113,0.625000,,48.000000,1.0,-7.0,63.0,-0.001647,0.003779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.620150,0.625000,,48.000000,0.0,1.0,60.0,-0.003072,0.003498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.630269,0.625000,,48.000000,0.0,2.0,101.0,-0.004751,0.002498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.640376,0.625000,,48.000000,-1.0,4.0,106.0,-0.008451,0.002665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.650169,0.625000,,48.000000,0.0,0.0,101.0,-0.008338,0.001759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.660136,0.625000,,48.000000,0.0,-1.0,101.0,-0.007192,0.001525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.670144,0.625000,,48.000000,0.0,3.0,89.0,-0.011492,0.001902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.680460,0.625000,,48.000000,0.0,-3.0,108.0,-0.007538,0.002491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.690146,0.625000,,48.000000,0.0,1.0,106.0,-0.007245,0.003506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.700142,0.625000,,48.000000,0.0,0.0,103.0,-0.006216,0.004218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.710222,0.625000,,46.000000,2.0,-5.0,52.0,-0.000238,0.001834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.720120,0.625000,,46.000000,0.0,0.0,56.0,-0.001434,0.002482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.730131,0.625000,,46.000000,0.0,2.0,98.0,-0.009297,0.006039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.740111,0.625000,,46.000000,0.0,0.0,108.0,-0.008314,0.006663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.750088,0.625000,,46.000000,0.0,-3.0,104.0,-0.002617,0.006193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.760122,0.625000,,50.000000,2.0,-3.0,56.0,0.002539,0.002758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.770097,0.625000,,50.000000,-1.0,5.0,102.0,-0.003987,0.003740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.780141,0.625000,,50.000000,-1.0,0.0,106.0,-0.003472,0.004539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.790148,0.625000,,50.000000,0.0,0.0,105.0,-0.004259,0.004467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.800111,0.625000,,50.000000,0.0,0.0,97.0,-0.005678,0.004454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.810127,0.625000,,46.000000,1.0,-3.0,55.0,-0.002454,0.002567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.820113,0.625000,,46.000000,-1.0,2.0,100.0,-0.006337,0.003228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.830114,0.625000,,46.000000,0.0,0.0,103.0,-0.006880,0.003165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.840661,0.625000,,46.000000,0.0,0.0,103.0,-0.006880,0.003165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.850430,0.625000,,46.000000,0.0,2.0,104.0,-0.006033,0.003723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.860138,0.625000,,48.000000,0.0,2.0,104.0,-0.006033,0.003723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.870280,0.625000,,48.000000,0.0,5.0,108.0,-0.006624,0.004076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.880143,0.625000,,48.000000,0.0,0.0,104.0,-0.008578,0.004216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.890132,0.625000,,48.000000,0.0,0.0,101.0,-0.011419,0.004295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.900171,0.625000,,48.000000,0.0,0.0,101.0,-0.011419,0.004295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.910171,0.625000,,48.000000,0.0,0.0,70.0,-0.013206,0.004487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.920126,0.625000,,47.000000,0.0,-11.0,61.0,0.005256,0.004391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.930854,0.625000,,47.000000,0.0,9.0,104.0,-0.006852,0.005030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.940154,0.625000,,47.000000,0.0,-1.0,105.0,-0.002961,0.005334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.950180,0.625000,,47.000000,0.0,5.0,102.0,-0.008687,0.005245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.960146,0.625000,,46.000000,0.0,0.0,67.0,-0.008303,0.005357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
2.970155,0.625000,,46.000000,0.0,8.0,108.0,-0.004466,0.004567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.00
