time_ms,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,thrust,vbat,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rate_roll,rate_pitch,rate_yaw,range_z,flow_dx,flow_dy
23975,-1.3365,-1.9213,0.3016,0.1205,-0.0341,0.0338,0.58,-0.57,-4.12,0,3.531,0.298,0.279,-5.516,-0.001,-0.006,0.000,0.000,0.000,0.000,0.3020,1,-1
24026,-1.3299,-1.9241,0.3037,0.1258,-0.0420,0.0353,0.60,-0.53,-4.44,0,3.542,-0.131,3.232,-4.688,0.001,-0.010,0.000,0.000,0.000,0.000,0.3030,1,-1
24077,-1.3247,-1.9253,0.3055,0.1272,-0.0447,0.0347,0.56,-0.72,-4.67,0,3.537,-1.026,0.308,-2.382,-0.002,-0.009,0.000,0.000,0.000,0.000,0.3060,2,-1
24128,-1.3188,-1.9279,0.3060,0.1316,-0.0502,0.0287,0.44,-0.76,-4.79,0,3.542,-6.209,-2.609,1.145,-0.001,-0.005,0.000,0.000,0.000,0.000,0.3060,0,0
24179,-1.3118,-1.9299,0.3074,0.1384,-0.0526,0.0274,0.21,-0.67,-4.79,0,3.531,0.832,0.504,0.850,-0.000,-0.008,0.000,0.000,0.000,0.000,0.3110,0,-3
24230,-1.3056,-1.9324,0.3093,0.1418,-0.0535,0.0294,-0.03,-0.63,-4.71,0,3.542,0.831,0.053,1.143,-0.004,-0.005,0.000,0.000,0.000,0.000,0.3150,0,-3
24281,-1.2990,-1.9350,0.3108,0.1451,-0.0534,0.0273,-0.15,-0.53,-4.60,0,3.537,-2.492,-1.743,2.669,0.001,-0.010,0.000,0.000,0.000,0.000,0.3140,1,0
24332,-1.2916,-1.9360,0.3144,0.1495,-0.0481,0.0333,-0.31,-0.40,-4.46,0,3.542,-1.783,-4.004,2.423,-0.001,-0.011,0.000,0.000,0.000,0.000,0.3170,0,-3
24383,-1.2856,-1.9398,0.3159,0.1491,-0.0493,0.0285,-0.43,-0.23,-4.33,0,3.537,-0.814,-1.778,1.610,-0.004,-0.008,0.000,0.000,0.000,0.000,0.3170,2,-2
24434,-1.2782,-1.9409,0.3175,0.1508,-0.0424,0.0227,-0.57,-0.18,-4.21,0,3.542,-4.400,-1.634,3.644,-0.002,-0.009,0.000,0.000,0.000,0.000,0.3150,0,-5
24485,-1.2714,-1.9438,0.3185,0.1504,-0.0395,0.0162,-0.70,-0.09,-4.08,0,3.537,0.205,-2.511,1.503,-0.000,-0.011,0.000,0.000,0.000,0.000,0.3100,-1,-1
24536,-1.2617,-1.9467,0.3142,0.1566,-0.0362,-0.0137,-0.75,0.02,-3.95,0,3.537,-4.879,-1.235,2.133,-0.003,-0.009,0.000,0.000,0.000,0.000,0.3090,0,-2
24587,-1.2550,-1.9465,0.3134,0.1539,-0.0253,-0.0183,-0.89,0.13,-3.83,0,3.526,2.695,-1.990,1.198,-0.005,-0.008,0.000,0.000,0.000,0.000,0.3060,0,-1
24638,-1.2474,-1.9478,0.3082,0.1530,-0.0182,-0.0380,-0.85,0.21,-3.75,0,3.531,4.572,2.790,0.154,-0.005,-0.006,0.000,0.000,0.000,0.000,0.3040,-2,-1
24689,-1.2389,-1.9488,0.3064,0.1542,-0.0117,-0.0345,-0.80,0.17,-3.71,0,3.526,1.577,0.526,0.930,-0.004,-0.007,0.000,0.000,0.000,0.000,0.3060,0,-6
24740,-1.2336,-1.9476,0.3044,0.1476,-0.0009,-0.0299,-0.79,0.12,-3.61,0,3.531,-2.529,-0.980,1.894,-0.007,-0.013,0.000,0.000,0.000,0.000,0.3090,0,-3
24791,-1.2234,-1.9470,0.3031,0.1533,0.0071,-0.0228,-0.73,0.14,-3.53,0,3.526,-2.727,0.035,0.946,-0.005,-0.009,0.000,0.000,0.000,0.000,0.3060,0,0
24842,-1.2142,-1.9454,0.3056,0.1559,0.0162,-0.0017,-0.74,0.17,-3.47,0,3.537,6.325,-1.880,-0.514,-0.003,-0.011,0.000,0.000,0.000,0.000,0.3050,0,-3
24894,-1.2079,-1.9439,0.3056,0.1513,0.0239,0.0042,-0.64,0.25,-3.46,0,3.526,7.952,-2.612,-1.049,-0.001,-0.006,0.000,0.000,0.000,0.000,0.3030,-2,-2
24944,-1.2020,-1.9433,0.3046,0.1451,0.0271,0.0015,-0.34,0.28,-3.48,0,3.537,-5.167,2.466,-1.431,-0.003,-0.007,0.000,0.000,0.000,0.000,0.3050,-1,0
24996,-1.1948,-1.9427,0.3047,0.1429,0.0280,0.0031,-0.35,0.27,-3.55,0,3.531,4.785,0.471,-2.933,0.000,-0.009,0.000,0.000,0.000,0.000,0.3010,0,-5
25046,-1.1918,-1.9410,0.3034,0.1313,0.0323,-0.0021,-0.40,0.26,-3.64,0,3.531,0.623,3.985,-2.549,-0.005,-0.010,0.000,0.000,0.000,0.000,0.3010,-1,0
25097,-1.1849,-1.9400,0.3033,0.1303,0.0343,-0.0004,-0.30,0.14,-3.76,0,3.526,3.802,3.470,-3.376,-0.001,-0.007,0.000,0.000,0.000,0.000,0.3010,-2,-3
25148,-1.1811,-1.9396,0.3016,0.1233,0.0334,-0.0056,-0.22,0.02,-3.91,0,3.531,-3.548,3.193,-2.314,0.000,-0.009,0.000,0.000,0.000,0.000,0.3030,0,-1
25199,-1.1748,-1.9375,0.3014,0.1236,0.0363,-0.0019,-0.36,-0.10,-4.04,0,3.526,2.236,0.769,-2.226,0.002,-0.008,0.000,0.000,0.000,0.000,0.3000,0,-1
25250,-1.1696,-1.9368,0.3014,0.1227,0.0365,0.0018,-0.34,-0.17,-4.13,0,3.531,-2.965,0.778,-2.589,-0.003,-0.015,0.000,0.000,0.000,0.000,0.3010,-1,-1
25301,-1.1641,-1.9371,0.3016,0.1227,0.0341,0.0058,-0.27,-0.15,-4.27,0,3.526,4.337,0.984,-4.777,-0.003,-0.015,0.000,0.000,0.000,0.000,0.3040,0,0
25352,-1.1567,-1.9351,0.3027,0.1274,0.0369,0.0132,-0.28,-0.26,-4.43,0,3.531,-1.239,-0.994,-3.245,-0.001,-0.010,0.000,0.000,0.000,0.000,0.3040,0,-2
25404,-1.1508,-1.9341,0.3034,0.1283,0.0370,0.0163,-0.35,-0.26,-4.60,0,3.526,-1.484,-0.880,-2.306,-0.002,-0.009,0.000,0.000,0.000,0.000,0.3030,0,-2
25454,-1.1448,-1.9331,0.3040,0.1294,0.0379,0.0158,-0.38,-0.18,-4.73,0,3.531,-1.240,1.926,0.530,-0.006,-0.012,0.000,0.000,0.000,0.000,0.3030,0,0
25505,-1.1373,-1.9333,0.3046,0.1366,0.0359,0.0158,-0.34,-0.29,-4.77,0,3.526,-4.051,-3.926,3.114,-0.004,-0.013,0.000,0.000,0.000,0.000,0.3020,-1,-2
25556,-1.1309,-1.9321,0.3035,0.1379,0.0373,0.0054,-0.50,-0.09,-4.66,0,3.531,1.281,-0.438,4.352,-0.002,-0.014,0.000,0.000,0.000,0.000,0.3020,0,0
25607,-1.1249,-1.9311,0.3038,0.1369,0.0388,0.0056,-0.38,-0.01,-4.46,0,3.526,-8.775,-4.462,7.812,0.001,-0.009,0.000,0.000,0.000,0.000,0.2990,1,-2
25658,-1.1175,-1.9312,0.3015,0.1385,0.0371,-0.0076,-0.58,0.09,-4.09,0,3.531,-4.880,-4.317,8.811,-0.002,-0.009,0.000,0.000,0.000,0.000,0.3010,0,-4
25709,-1.1136,-1.9305,0.3011,0.1307,0.0393,-0.0066,-0.83,0.34,-3.65,0,3.521,-2.080,-0.215,10.364,-0.005,-0.012,0.000,0.000,0.000,0.000,0.3030,0,0
25760,-1.1053,-1.9312,0.3017,0.1328,0.0398,-0.0005,-0.90,0.39,-3.14,0,3.531,-3.357,-2.076,10.838,-0.002,-0.017,0.000,0.000,0.000,0.000,0.2990,0,-3
25812,-1.1005,-1.9307,0.3017,0.1256,0.0435,0.0011,-0.89,0.54,-2.60,0,3.526,-5.472,0.652,9.275,-0.001,-0.017,0.000,0.000,0.000,0.000,0.2990,0,0
25863,-1.0958,-1.9300,0.2998,0.1174,0.0476,-0.0075,-1.15,0.57,-2.13,0,3.531,-1.084,3.252,8.441,0.000,-0.013,0.000,0.000,0.000,0.000,0.2990,0,0
25913,-1.0901,-1.9293,0.2995,0.1127,0.0530,-0.0066,-1.32,0.44,-1.71,0,3.521,0.455,0.869,8.254,0.002,-0.012,0.000,0.000,0.000,0.000,0.2980,-2,-2
25964,-1.0842,-1.9272,0.2986,0.1099,0.0624,-0.0088,-1.28,0.38,-1.32,0,3.526,-7.202,-5.736,6.452,-0.001,-0.012,0.000,0.000,0.000,0.000,0.2970,0,-1
26015,-1.0813,-1.9251,0.2982,0.1012,0.0703,-0.0079,-1.47,0.64,-1.01,0,3.521,-4.005,-2.265,3.024,0.001,-0.009,0.000,0.000,0.000,0.000,0.2970,0,-1
26066,-1.0775,-1.9229,0.2971,0.0933,0.0791,-0.0087,-1.68,0.81,-0.82,0,3.526,3.895,2.960,1.435,-0.005,-0.012,0.000,0.000,0.000,0.000,0.2960,0,-1
26117,-1.0758,-1.9202,0.2968,0.0802,0.0898,-0.0055,-1.57,0.71,-0.76,0,3.521,3.712,6.452,-0.856,0.002,-0.015,0.000,0.000,0.000,0.000,0.2970,-2,0
26168,-1.0739,-1.9165,0.2965,0.0697,0.1013,-0.0027,-1.45,0.43,-0.76,0,3.526,5.073,1.899,-0.761,-0.000,-0.015,0.000,0.000,0.000,0.000,0.2970,-3,-1
26219,-1.0734,-1.9112,0.2965,0.0597,0.1137,0.0005,-1.24,0.30,-0.78,0,3.521,5.447,5.914,-0.082,0.002,-0.016,0.000,0.000,0.000,0.000,0.2980,-2,0
26270,-1.0706,-1.9035,0.2973,0.0568,0.1286,0.0074,-1.12,0.12,-0.77,0,3.526,10.296,2.987,-1.368,-0.001,-0.018,0.000,0.000,0.000,0.000,0.3000,-2,0
26321,-1.0696,-1.8981,0.2978,0.0516,0.1353,0.0100,-0.73,-0.06,-0.82,0,3.521,0.104,0.996,-1.236,0.001,-0.014,0.000,0.000,0.000,0.000,0.2960,-3,0
26372,-1.0676,-1.8904,0.2980,0.0509,0.1435,0.0073,-0.67,-0.16,-0.89,0,3.526,4.218,-0.462,-1.816,-0.003,-0.013,0.000,0.000,0.000,0.000,0.2990,-1,0
26423,-1.0663,-1.8842,0.2984,0.0494,0.1465,0.0076,-0.48,-0.12,-0.99,0,3.521,3.802,0.072,-2.312,-0.004,-0.021,0.000,0.000,0.000,0.000,0.2990,-4,-1
26474,-1.0655,-1.8785,0.2991,0.0468,0.1470,0.0100,-0.24,-0.06,-1.11,0,3.526,6.270,0.239,-3.191,0.002,-0.016,0.000,0.000,0.000,0.000,0.2980,-2,0
26525,-1.0630,-1.8727,0.2996,0.0476,0.1454,0.0108,-0.05,-0.02,-1.28,0,3.521,-0.178,2.899,-2.262,0.002,-0.015,0.000,0.000,0.000,0.000,0.2970,0,-1
26576,-1.0624,-1.8674,0.2984,0.0440,0.1414,0.0036,-0.08,-0.17,-1.40,0,3.521,0.050,0.092,-2.010,0.001,-0.017,0.000,0.000,0.000,0.000,0.2980,-4,-2
26627,-1.0597,-1.8598,0.2986,0.0464,0.1434,0.0056,-0.13,-0.17,-1.52,0,3.521,1.647,-2.971,-2.767,0.003,-0.016,0.000,0.000,0.000,0.000,0.2970,-1,0
26678,-1.0555,-1.8505,0.2980,0.0522,0.1496,0.0045,-0.12,-0.08,-1.64,0,3.526,0.234,-2.844,-2.450,0.001,-0.019,0.000,0.000,0.000,0.000,0.2950,-3,0
26729,-1.0546,-1.8474,0.2983,0.0490,0.1403,0.0084,-0.14,-0.01,-1.76,0,3.516,-0.300,-0.629,-3.002,-0.001,-0.015,0.000,0.000,0.000,0.000,0.2980,-3,-1
26780,-1.0526,-1.8421,0.2975,0.0481,0.1367,0.0078,-0.18,0.08,-1.90,0,3.526,-4.257,-3.081,-0.977,0.002,-0.019,0.000,0.000,0.000,0.000,0.2980,0,0
26831,-1.0503,-1.8347,0.2980,0.0471,0.1396,0.0128,-0.31,0.26,-1.98,0,3.521,-0.050,-2.566,-0.475,0.001,-0.013,0.000,0.000,0.000,0.000,0.2990,-4,-2
26882,-1.0484,-1.8295,0.2989,0.0438,0.1376,0.0172,-0.32,0.35,-2.01,0,3.526,-0.323,-3.296,0.553,-0.002,-0.017,0.000,0.000,0.000,0.000,0.2950,-1,0
26933,-1.0443,-1.8212,0.2998,0.0459,0.1436,0.0197,-0.32,0.48,-1.98,0,3.516,1.428,-5.200,1.147,-0.003,-0.013,0.000,0.000,0.000,0.000,0.2960,-3,-2
26984,-1.0428,-1.8164,0.2973,0.0399,0.1406,0.0072,-0.30,0.67,-1.93,0,3.526,0.657,-2.568,0.713,-0.001,-0.013,0.000,0.000,0.000,0.000,0.2990,-1,-1
27035,-1.0387,-1.8069,0.2978,0.0397,0.1494,0.0108,-0.37,0.81,-1.88,0,3.521,-0.599,1.429,1.686,-0.001,-0.012,0.000,0.000,0.000,0.000,0.2990,-1,0
27086,-1.0374,-1.8026,0.2990,0.0317,0.1450,0.0171,-0.35,0.85,-1.83,0,3.526,-3.276,2.925,1.022,0.001,-0.014,0.000,0.000,0.000,0.000,0.2980,-1,0
27137,-1.0373,-1.7965,0.3000,0.0214,0.1456,0.0200,-0.41,0.75,-1.79,0,3.521,0.459,-0.143,0.382,0.004,-0.019,0.000,0.000,0.000,0.000,0.2970,0,1
27188,-1.0369,-1.7899,0.2988,0.0139,0.1478,0.0109,-0.30,0.78,-1.79,0,3.521,4.848,-1.039,-0.546,0.002,-0.014,0.000,0.000,0.000,0.000,0.3040,-1,0
27239,-1.0392,-1.7865,0.2994,0.0007,0.1410,0.0125,-0.19,0.80,-1.78,0,3.521,-0.514,4.345,1.284,0.003,-0.014,0.000,0.000,0.000,0.000,0.3040,0,2
27290,-1.0380,-1.7809,0.3031,-0.0030,0.1393,0.0285,-0.10,0.60,-1.75,0,3.531,-0.422,1.239,0.634,0.004,-0.021,0.000,0.000,0.000,0.000,0.3020,-4,1
27341,-1.0413,-1.7782,0.3046,-0.0149,0.1306,0.0286,-0.14,0.51,-1.69,0,3.521,-4.216,2.748,1.744,0.002,-0.013,0.000,0.000,0.000,0.000,0.3080,-4,0
27392,-1.0430,-1.7742,0.3060,-0.0211,0.1263,0.0275,-0.21,0.37,-1.63,0,3.531,2.565,2.307,0.109,0.001,-0.017,0.000,0.000,0.000,0.000,0.3070,0,1
27444,-1.0440,-1.7656,0.3074,-0.0240,0.1330,0.0263,-0.19,0.21,-1.61,0,3.526,-0.840,2.231,-0.286,0.003,-0.015,0.000,0.000,0.000,0.000,0.3060,0,2
27494,-1.0467,-1.7651,0.3074,-0.0289,0.1211,0.0181,-0.17,0.16,-1.64,0,3.526,-5.187,1.627,0.334,0.006,-0.014,0.000,0.000,0.000,0.000,0.3040,-3,-1
27545,-1.0495,-1.7609,0.3083,-0.0330,0.1189,0.0156,-0.34,0.08,-1.66,0,3.516,-2.650,-0.485,0.207,0.000,-0.013,0.000,0.000,0.000,0.000,0.3020,-1,2
27596,-1.0490,-1.7558,0.3048,-0.0288,0.1193,-0.0056,-0.47,0.12,-1.65,0,3.521,-1.077,-3.001,-0.768,0.002,-0.013,0.000,0.000,0.000,0.000,0.3050,0,0
27647,-1.0523,-1.7514,0.3045,-0.0337,0.1195,-0.0059,-0.61,0.24,-1.63,0,3.516,-3.229,-0.048,-0.711,0.001,-0.015,0.000,0.000,0.000,0.000,0.3060,-4,0
27698,-1.0530,-1.7413,0.3051,-0.0335,0.1333,-0.0005,-0.65,0.29,-1.70,0,3.521,5.095,-2.417,-2.514,0.003,-0.013,0.000,0.000,0.000,0.000,0.3040,-10,-1
27750,-1.0563,-1.7378,0.3052,-0.0396,0.1308,0.0020,-0.50,0.34,-1.82,0,3.516,4.257,-2.658,-2.458,0.004,-0.020,0.000,0.000,0.000,0.000,0.3050,0,1
27800,-1.0571,-1.7260,0.3048,-0.0397,0.1462,0.0020,-0.38,0.41,-1.91,0,3.521,2.185,-2.702,-2.701,0.005,-0.017,0.000,0.000,0.000,0.000,0.3030,0,2
27851,-1.0580,-1.7155,0.3049,-0.0407,0.1561,0.0044,-0.18,0.52,-2.02,0,3.516,4.065,-1.618,-2.501,0.002,-0.012,0.000,0.000,0.000,0.000,0.3030,0,1
27902,-1.0602,-1.7078,0.3037,-0.0453,0.1580,-0.0004,0.01,0.63,-2.14,0,3.521,2.359,0.914,-3.175,0.001,-0.013,0.000,0.000,0.000,0.000,0.3030,-4,-1
27953,-1.0632,-1.6996,0.3037,-0.0518,0.1594,0.0006,0.08,0.60,-2.28,0,3.516,1.003,1.104,-3.171,0.002,-0.017,0.000,0.000,0.000,0.000,0.3060,0,2
28004,-1.0667,-1.6955,0.3045,-0.0589,0.1497,0.0064,0.23,0.55,-2.47,0,3.526,4.949,1.592,-3.802,0.004,-0.013,0.000,0.000,0.000,0.000,0.3050,0,2
28055,-1.0675,-1.6846,0.3049,-0.0588,0.1551,0.0077,0.41,0.51,-2.63,0,3.521,1.463,2.615,-3.416,0.003,-0.016,0.000,0.000,0.000,0.000,0.3000,-9,0
28106,-1.0714,-1.6828,0.3032,-0.0650,0.1390,-0.0028,0.40,0.39,-2.79,0,3.521,-1.813,1.101,-1.503,-0.000,-0.018,0.000,0.000,0.000,0.000,0.3040,0,1
28157,-1.0762,-1.6743,0.3030,-0.0721,0.1378,-0.0034,0.50,0.35,-2.90,0,3.516,-2.919,1.842,-0.318,0.003,-0.017,0.000,0.000,0.000,0.000,0.3080,-1,0
28208,-1.0773,-1.6658,0.3053,-0.0688,0.1382,0.0090,0.53,0.22,-2.99,0,3.526,-6.792,-3.909,-0.479,0.004,-0.014,0.000,0.000,0.000,0.000,0.3040,0,2
28259,-1.0815,-1.6636,0.3058,-0.0728,0.1236,0.0092,0.41,0.35,-3.05,0,3.516,-0.080,-4.951,-1.816,0.002,-0.016,0.000,0.000,0.000,0.000,0.3030,-1,1
28310,-1.0851,-1.6571,0.3043,-0.0759,0.1218,-0.0004,0.38,0.46,-3.13,0,3.521,-4.559,2.311,-0.885,0.002,-0.018,0.000,0.000,0.000,0.000,0.3030,0,2
28361,-1.0878,-1.6531,0.3043,-0.0773,0.1143,-0.0021,0.21,0.43,-3.20,0,3.516,0.917,1.278,-2.371,0.007,-0.013,0.000,0.000,0.000,0.000,0.3040,-3,2
28413,-1.0932,-1.6524,0.3037,-0.0844,0.1013,-0.0042,0.24,0.40,-3.33,0,3.521,-2.000,-1.660,-3.126,0.006,-0.012,0.000,0.000,0.000,0.000,0.3030,0,2
28463,-1.0977,-1.6489,0.3035,-0.0882,0.0958,-0.0034,0.22,0.44,-3.46,0,3.516,-3.588,3.101,-3.319,0.002,-0.017,0.000,0.000,0.000,0.000,0.3030,-3,1
28514,-1.1034,-1.6469,0.3030,-0.0947,0.0882,-0.0046,-0.06,0.41,-3.60,0,3.516,-1.998,0.106,-2.772,0.002,-0.017,0.000,0.000,0.000,0.000,0.2990,0,1
28565,-1.1078,-1.6433,0.3028,-0.0972,0.0869,-0.0033,-0.13,0.33,-3.73,0,3.510,-2.541,1.685,-1.491,0.004,-0.021,0.000,0.000,0.000,0.000,0.2980,-1,1
28616,-1.1126,-1.6389,0.2995,-0.0994,0.0884,-0.0159,-0.18,0.23,-3.85,0,3.516,-1.669,2.659,-0.631,0.002,-0.016,0.000,0.000,0.000,0.000,0.2980,0,3
28667,-1.1185,-1.6379,0.2987,-0.1035,0.0817,-0.0144,-0.16,0.22,-3.90,0,3.510,1.583,4.260,0.113,0.002,-0.014,0.000,0.000,0.000,0.000,0.2960,0,2
28718,-1.1238,-1.6357,0.2969,-0.1053,0.0784,-0.0177,-0.08,0.09,-3.89,0,3.516,-3.518,-2.735,2.778,0.004,-0.014,0.000,0.000,0.000,0.000,0.2960,0,3
28769,-1.1259,-1.6255,0.2961,-0.0974,0.0951,-0.0153,-0.26,0.04,-3.76,0,3.510,-0.087,-2.708,4.397,0.003,-0.013,0.000,0.000,0.000,0.000,0.2920,0,3
28820,-1.1327,-1.6237,0.2939,-0.1021,0.0901,-0.0196,-0.19,0.10,-3.57,0,3.516,5.358,-4.842,3.903,0.005,-0.013,0.000,0.000,0.000,0.000,0.2940,-1,2
28871,-1.1387,-1.6215,0.2930,-0.1052,0.0858,-0.0158,0.02,0.25,-3.37,0,3.510,-1.248,-2.061,4.317,-0.001,-0.012,0.000,0.000,0.000,0.000,0.2960,-1,1
28922,-1.1413,-1.6124,0.2941,-0.1005,0.0982,-0.0044,-0.06,0.35,-3.16,0,3.516,4.846,-2.851,3.656,0.004,-0.013,0.000,0.000,0.000,0.000,0.2920,-1,2
28973,-1.1474,-1.6117,0.2940,-0.1061,0.0884,-0.0005,-0.03,0.46,-2.96,0,3.510,3.384,-0.451,1.650,0.003,-0.014,0.000,0.000,0.000,0.000,0.2910,0,0
29024,-1.1512,-1.6031,0.2921,-0.1065,0.0981,-0.0072,0.19,0.55,-2.86,0,3.516,2.960,3.872,0.343,0.002,-0.015,0.000,0.000,0.000,0.000,0.2940,0,3
29075,-1.1576,-1.6000,0.2918,-0.1135,0.0925,-0.0064,0.33,0.44,-2.81,0,3.510,0.871,2.124,0.493,0.002,-0.011,0.000,0.000,0.000,0.000,0.2920,0,2
29126,-1.1655,-1.5986,0.2924,-0.1224,0.0817,-0.0012,0.35,0.40,-2.77,0,3.516,0.083,0.024,1.167,0.004,-0.012,0.000,0.000,0.000,0.000,0.2930,-1,4
29177,-1.1714,-1.5960,0.2924,-0.1254,0.0751,0.0009,0.42,0.44,-2.71,0,3.510,1.684,1.879,1.482,0.003,-0.017,0.000,0.000,0.000,0.000,0.2910,0,0
29228,-1.1789,-1.5925,0.2921,-0.1322,0.0712,-0.0000,0.50,0.40,-2.65,0,3.516,-1.061,-0.771,0.853,0.005,-0.013,0.000,0.000,0.000,0.000,0.2900,1,1
29279,-1.1832,-1.5822,0.2921,-0.1293,0.0851,0.0018,0.39,0.34,-2.61,0,3.510,2.830,-1.939,1.360,0.003,-0.014,0.000,0.000,0.000,0.000,0.2910,-5,2
29330,-1.1911,-1.5823,0.2910,-0.1362,0.0710,-0.0008,0.52,0.46,-2.53,0,3.516,0.618,1.869,0.473,0.004,-0.016,0.000,0.000,0.000,0.000,0.2900,-5,0
29381,-1.1994,-1.5797,0.2910,-0.1441,0.0638,-0.0003,0.63,0.41,-2.46,0,3.510,-0.783,-2.766,1.602,0.006,-0.015,0.000,0.000,0.000,0.000,0.2930,0,3
29432,-1.2078,-1.5755,0.2915,-0.1507,0.0611,0.0036,0.55,0.39,-2.40,0,3.516,-1.304,7.608,-0.223,0.001,-0.010,0.000,0.000,0.000,0.000,0.2890,-4,2
29483,-1.2157,-1.5736,0.2917,-0.1548,0.0535,0.0057,0.50,0.20,-2.38,0,3.505,3.730,4.604,0.473,0.003,-0.011,0.000,0.000,0.000,0.000,0.2830,0,3
29534,-1.2213,-1.5693,0.2874,-0.1510,0.0531,-0.0138,0.61,-0.00,-2.36,0,3.510,-0.956,-0.864,1.623,0.008,-0.012,0.000,0.000,0.000,0.000,0.2910,-2,4
29585,-1.2286,-1.5658,0.2868,-0.1500,0.0496,-0.0115,0.67,-0.03,-2.30,0,3.505,-1.294,-0.550,1.719,0.006,-0.011,0.000,0.000,0.000,0.000,0.2940,0,2
29636,-1.2359,-1.5615,0.2909,-0.1495,0.0491,0.0138,0.58,0.02,-2.22,0,3.516,2.054,-4.503,2.049,0.005,-0.013,0.000,0.000,0.000,0.000,0.2890,0,1
29687,-1.2438,-1.5586,0.2917,-0.1510,0.0456,0.0162,0.71,0.15,-2.14,0,3.510,1.396,6.688,1.475,0.004,-0.009,0.000,0.000,0.000,0.000,0.2890,-4,2
29738,-1.2510,-1.5589,0.2902,-0.1517,0.0335,0.0049,0.74,0.07,-2.07,0,3.510,-0.902,-0.588,1.974,0.003,-0.009,0.000,0.000,0.000,0.000,0.2880,1,2
29789,-1.2582,-1.5550,0.2904,-0.1517,0.0330,0.0044,0.70,0.01,-2.00,0,3.505,4.628,-0.902,2.459,0.003,-0.008,0.000,0.000,0.000,0.000,0.2880,0,4
29841,-1.2638,-1.5531,0.2888,-0.1469,0.0275,-0.0028,0.87,-0.04,-1.89,0,3.510,1.486,-2.994,1.074,0.005,-0.007,0.000,0.000,0.000,0.000,0.2850,-1,2
29891,-1.2710,-1.5511,0.2887,-0.1461,0.0222,-0.0013,0.89,-0.05,-1.86,0,3.505,-0.307,-4.336,1.324,0.006,-0.008,0.000,0.000,0.000,0.000,0.2880,0,1
29943,-1.2780,-1.5480,0.2872,-0.1456,0.0206,-0.0046,0.78,0.15,-1.80,0,3.510,6.049,-1.678,1.311,0.002,-0.007,0.000,0.000,0.000,0.000,0.2830,-5,0
29993,-1.2856,-1.5478,0.2871,-0.1483,0.0118,-0.0005,0.91,0.26,-1.76,0,3.505,-2.553,3.676,0.885,0.007,-0.009,0.000,0.000,0.000,0.000,0.2840,0,3
