time_ms,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,thrust,vbat,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rate_roll,rate_pitch,rate_yaw,range_z,flow_dx,flow_dy,mekf_roll,mekf_pitch,mekf_yaw,mekf_x,mekf_y,mekf_z
0,-19.7781,15.4044,0.0104,0.0030,0.0026,0.0076,-1.73,-0.09,-31.35,0,4.138,0.094,0.144,-0.288,-0.001,-0.029,0.000,0.000,0.000,0.000,0.0090,-10,5,0.00,0.00,0.00,0.0000,0.0000,0.0000
51,-19.7785,15.4032,0.0101,0.0003,-0.0054,0.0061,-1.74,-0.11,-31.21,0,4.133,0.121,0.082,-0.578,-0.003,-0.030,0.000,0.000,0.000,0.000,0.0070,-10,-2,0.00,0.00,0.00,0.0000,0.0000,0.0000
102,-19.7785,15.4046,0.0099,0.0007,0.0018,0.0046,-1.78,-0.15,-31.07,0,4.144,-0.410,0.084,-0.281,-0.003,-0.028,0.000,0.000,0.000,0.000,0.0060,38,1,0.00,0.00,0.00,0.0000,0.0000,0.0000
153,-19.7774,15.4054,0.0088,0.0054,0.0054,0.0000,-1.38,-0.13,-30.93,0,4.133,-0.273,0.260,-0.046,0.000,-0.027,0.000,0.000,0.000,0.000,0.0110,-2,-5,0.00,0.00,0.00,0.0000,0.0000,0.0000
204,-19.7851,15.3963,0.0073,-0.0311,-0.0394,-0.0047,-1.34,-0.13,-30.79,0,4.144,-0.263,0.153,-0.245,-0.001,-0.029,0.000,0.000,0.000,0.000,0.0080,-10,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
256,-19.7851,15.3945,0.0091,-0.0257,-0.0414,0.0051,-1.44,-0.12,-30.66,0,4.133,0.046,0.110,-0.084,-0.003,-0.029,0.000,0.000,0.000,0.000,0.0140,-3,-4,0.00,0.00,0.00,0.0000,0.0000,0.0000
307,-19.7846,15.3964,0.0090,-0.0171,-0.0245,0.0046,-1.53,-0.15,-30.52,0,4.144,-0.167,0.179,-0.206,-0.002,-0.030,0.000,0.000,0.000,0.000,0.0070,-21,-4,0.00,0.00,0.00,0.0000,0.0000,0.0000
358,-19.7849,15.3947,0.0118,-0.0158,-0.0282,0.0173,-1.69,-0.17,-30.39,0,4.133,-0.291,-0.034,-0.349,-0.001,-0.029,0.000,0.000,0.000,0.000,0.0100,0,-2,0.00,0.00,0.00,0.0000,0.0000,0.0000
408,-19.7788,15.4051,0.0102,0.0159,0.0265,0.0073,-1.96,-0.15,-30.25,0,4.144,-0.095,0.043,-0.422,-0.003,-0.027,0.000,0.000,0.000,0.000,0.0100,2,-3,0.00,0.00,0.00,0.0000,0.0000,0.0000
459,-19.7792,15.4049,0.0106,0.0112,0.0205,0.0087,-1.86,-0.15,-30.12,0,4.133,-0.383,0.076,-0.203,-0.002,-0.029,0.000,0.000,0.000,0.000,0.0060,-22,-10,0.00,0.00,0.00,0.0000,0.0000,0.0000
510,-19.7787,15.4053,0.0107,0.0115,0.0191,0.0081,-2.07,-0.22,-29.98,0,4.144,-0.150,-0.031,-0.203,-0.002,-0.028,0.000,0.000,0.000,0.000,0.0110,-12,-1,0.00,0.00,0.00,0.0000,0.0000,0.0000
561,-19.7773,15.4054,0.0091,0.0147,0.0152,0.0007,-1.94,-0.17,-29.84,0,4.133,-0.204,0.042,0.184,-0.001,-0.031,0.000,0.000,0.000,0.000,0.0100,10,-6,0.00,0.00,0.00,0.0000,0.0000,0.0000
613,-19.7795,15.4040,0.0104,0.0013,0.0043,0.0076,-1.59,-0.16,-29.71,0,4.144,-0.078,0.325,-0.377,-0.002,-0.029,0.000,0.000,0.000,0.000,0.0110,-9,-2,0.00,0.00,0.00,0.0000,0.0000,0.0000
664,-19.7803,15.4028,0.0107,-0.0029,-0.0032,0.0085,-1.71,-0.13,-29.58,0,4.128,-0.057,-0.003,-0.518,-0.002,-0.029,0.000,0.000,0.000,0.000,0.0100,-13,-6,0.00,0.00,0.00,0.0000,0.0000,0.0000
715,-19.7801,15.4036,0.0113,-0.0012,0.0017,0.0105,-1.78,-0.16,-29.48,0,4.144,-0.012,-0.234,-0.368,-0.002,-0.031,0.000,0.000,0.000,0.000,0.0110,-6,-2,0.00,0.00,0.00,0.0000,0.0000,0.0000
766,-19.7775,15.4066,0.0115,0.0109,0.0163,0.0102,-1.84,-0.14,-29.35,0,4.133,-0.044,0.207,-0.446,-0.001,-0.030,0.000,0.000,0.000,0.000,0.0070,5,-2,0.00,0.00,0.00,0.0000,0.0000,0.0000
817,-19.7738,15.4100,0.0117,0.0265,0.0307,0.0095,-1.87,-0.19,-29.22,0,4.144,-0.180,0.048,-0.132,-0.000,-0.028,0.000,0.000,0.000,0.000,0.0090,6,-1,0.00,0.00,0.00,0.0000,0.0000,0.0000
869,-19.7699,15.4080,0.0099,0.0420,0.0142,0.0011,-1.79,-0.34,-29.09,0,4.133,0.067,0.085,-0.678,0.001,-0.027,0.000,0.000,0.000,0.000,0.0080,-26,-4,0.00,0.00,0.00,0.0000,0.0000,0.0000
920,-19.7696,15.4089,0.0096,0.0369,0.0157,0.0007,-2.07,-0.32,-28.97,0,4.138,0.047,0.207,-0.261,-0.000,-0.029,0.000,0.000,0.000,0.000,0.0070,-18,-2,0.00,0.00,0.00,0.0000,0.0000,0.0000
971,-19.7644,15.4153,0.0089,0.0519,0.0425,-0.0010,-2.19,-0.29,-28.85,0,4.133,-0.061,0.183,-0.374,-0.003,-0.030,0.000,0.000,0.000,0.000,0.0090,-2,2,0.00,0.00,0.00,0.0000,0.0000,0.0000
1022,-19.7635,15.4179,0.0082,0.0450,0.0453,-0.0017,-2.01,-0.19,-28.69,0,4.144,-0.160,0.116,-0.248,-0.000,-0.029,0.000,0.000,0.000,0.000,0.0080,1,-7,0.00,0.00,0.00,0.0000,0.0000,0.0000
1073,-19.7634,15.4184,0.0087,0.0370,0.0376,0.0024,-1.88,-0.24,-28.58,0,4.128,-0.012,0.138,-0.382,-0.001,-0.030,0.000,0.000,0.000,0.000,0.0100,6,3,0.00,0.00,0.00,0.0000,0.0000,0.0000
1124,-19.7630,15.4189,0.0087,0.0314,0.0322,0.0032,-1.76,-0.13,-28.45,0,4.144,-0.208,-0.002,-0.078,-0.001,-0.027,0.000,0.000,0.000,0.000,0.0070,-12,1,0.00,0.00,0.00,0.0000,0.0000,0.0000
1175,-19.7657,15.4161,0.0098,0.0119,0.0085,0.0094,-1.67,-0.10,-28.32,0,4.133,0.011,0.121,0.046,-0.001,-0.029,0.000,0.000,0.000,0.000,0.0110,0,-7,0.00,0.00,0.00,0.0000,0.0000,0.0000
1225,-19.7670,15.4158,0.0089,0.0025,0.0037,0.0045,-1.50,-0.13,-28.20,0,4.144,0.033,0.080,-0.395,-0.004,-0.032,0.000,0.000,0.000,0.000,0.0110,2,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
1276,-19.7640,15.4197,0.0103,0.0158,0.0238,0.0102,-1.68,-0.09,-28.07,0,4.133,-0.120,-0.171,-0.263,0.001,-0.030,0.000,0.000,0.000,0.000,0.0050,9,-2,0.00,0.00,0.00,0.0000,0.0000,0.0000
1328,-19.7649,15.4222,0.0111,0.0090,0.0303,0.0124,-1.63,-0.04,-27.95,0,4.144,-0.245,-0.150,-0.353,-0.001,-0.030,0.000,0.000,0.000,0.000,0.0120,-11,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
1379,-19.7635,15.4214,0.0089,0.0120,0.0198,0.0020,-1.76,-0.09,-27.83,0,4.128,-0.229,-0.123,-0.287,-0.001,-0.029,0.000,0.000,0.000,0.000,0.0060,8,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
1431,-19.7631,15.4246,0.0106,0.0127,0.0296,0.0099,-1.64,-0.06,-27.71,0,4.144,-0.108,-0.047,-0.511,-0.002,-0.028,0.000,0.000,0.000,0.000,0.0070,-8,6,0.00,0.00,0.00,0.0000,0.0000,0.0000
1482,-19.7624,15.4240,0.0089,0.0122,0.0201,0.0026,-1.72,-0.03,-27.58,0,4.133,-0.176,0.006,-0.475,-0.002,-0.028,0.000,0.000,0.000,0.000,0.0090,9,4,0.00,0.00,0.00,0.0000,0.0000,0.0000
1532,-19.7628,15.4243,0.0082,0.0080,0.0163,0.0002,-1.52,-0.05,-27.47,0,4.138,-0.241,-0.102,-0.383,-0.001,-0.029,0.000,0.000,0.000,0.000,0.0080,17,3,0.00,0.00,0.00,0.0000,0.0000,0.0000
1583,-19.7638,15.4232,0.0087,0.0005,0.0058,0.0043,-1.36,-0.05,-27.35,0,4.133,-0.231,0.289,0.071,-0.002,-0.026,0.000,0.000,0.000,0.000,0.0090,2,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
1634,-19.7609,15.4149,0.0086,0.0077,-0.0326,0.0050,-1.29,-0.26,-27.24,0,4.144,0.025,0.166,-0.285,-0.004,-0.030,0.000,0.000,0.000,0.000,0.0090,-14,-6,0.00,0.00,0.00,0.0000,0.0000,0.0000
1685,-19.7634,15.4143,0.0092,-0.0032,-0.0322,0.0077,-1.42,-0.23,-27.11,0,4.128,0.053,0.172,-0.430,-0.003,-0.025,0.000,0.000,0.000,0.000,0.0100,0,-2,0.00,0.00,0.00,0.0000,0.0000,0.0000
1736,-19.7631,15.4139,0.0097,-0.0021,-0.0298,0.0094,-1.34,-0.19,-26.99,0,4.138,0.013,0.083,-0.225,-0.001,-0.029,0.000,0.000,0.000,0.000,0.0070,2,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
1788,-19.7609,15.4145,0.0104,0.0079,-0.0203,0.0117,-1.43,-0.20,-26.87,0,4.133,-0.102,0.193,-0.203,-0.000,-0.031,0.000,0.000,0.000,0.000,0.0100,-1,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
1838,-19.7633,15.4139,0.0093,-0.0018,-0.0227,0.0054,-1.43,-0.13,-26.75,0,4.138,0.026,0.246,-0.239,-0.001,-0.030,0.000,0.000,0.000,0.000,0.0110,0,-3,0.00,0.00,0.00,0.0000,0.0000,0.0000
1889,-19.7626,15.4148,0.0100,0.0017,-0.0143,0.0088,-1.50,-0.16,-26.63,0,4.133,-0.297,-0.047,-0.308,0.001,-0.028,0.000,0.000,0.000,0.000,0.0100,-4,1,0.00,0.00,0.00,0.0000,0.0000,0.0000
1941,-19.7631,15.4147,0.0110,-0.0004,-0.0126,0.0120,-1.56,-0.10,-26.51,0,4.138,-0.042,0.351,-0.582,-0.002,-0.028,0.000,0.000,0.000,0.000,0.0100,11,-1,0.00,0.00,0.00,0.0000,0.0000,0.0000
1992,-19.7620,15.4143,0.0112,0.0042,-0.0128,0.0117,-1.43,-0.15,-26.40,0,4.128,-0.127,-0.226,-0.216,-0.001,-0.028,0.000,0.000,0.000,0.000,0.0080,3,-4,0.00,0.00,0.00,0.0000,0.0000,0.0000
2043,-19.7636,15.4140,0.0113,-0.0023,-0.0131,0.0111,-1.50,-0.13,-26.28,0,4.144,0.222,0.017,-0.519,-0.002,-0.028,0.000,0.000,0.000,0.000,0.0110,-8,-5,0.00,0.00,0.00,0.0000,0.0000,0.0000
2093,-19.7589,15.4139,0.0102,0.0180,-0.0088,0.0049,-1.71,-0.27,-26.18,0,4.133,-0.028,0.115,-0.166,-0.002,-0.027,0.000,0.000,0.000,0.000,0.0070,6,4,0.00,0.00,0.00,0.0000,0.0000,0.0000
2145,-19.7629,15.4157,0.0111,-0.0017,-0.0004,0.0093,-1.57,-0.01,-26.05,0,4.138,-0.141,-0.042,-0.310,-0.002,-0.030,0.000,0.000,0.000,0.000,0.0090,2,-4,0.00,0.00,0.00,0.0000,0.0000,0.0000
2195,-19.7625,15.4166,0.0095,0.0007,0.0047,0.0021,-1.65,-0.09,-25.94,0,4.128,0.081,0.096,-0.295,0.000,-0.029,0.000,0.000,0.000,0.000,0.0090,-10,-8,0.00,0.00,0.00,0.0000,0.0000,0.0000
2246,-19.7630,15.4155,0.0094,-0.0022,-0.0021,0.0028,-1.70,-0.14,-25.82,0,4.144,-0.161,0.328,-0.291,-0.003,-0.028,0.000,0.000,0.000,0.000,0.0100,5,4,0.00,0.00,0.00,0.0000,0.0000,0.0000
2298,-19.7635,15.4160,0.0095,-0.0043,0.0001,0.0035,-1.57,-0.01,-25.71,0,4.128,-0.245,0.344,-0.358,0.001,-0.031,0.000,0.000,0.000,0.000,0.0090,-4,-7,0.00,0.00,0.00,0.0000,0.0000,0.0000
2348,-19.7642,15.4161,0.0100,-0.0067,-0.0001,0.0064,-1.65,-0.11,-25.59,0,4.138,-0.173,0.386,-0.194,-0.002,-0.029,0.000,0.000,0.000,0.000,0.0100,3,2,0.00,0.00,0.00,0.0000,0.0000,0.0000
2399,-19.7642,15.4159,0.0098,-0.0058,-0.0026,0.0053,-1.57,-0.04,-25.48,0,4.133,0.005,0.144,-0.219,-0.001,-0.030,0.000,0.000,0.000,0.000,0.0100,21,-17,0.00,0.00,0.00,0.0000,0.0000,0.0000
2451,-19.7637,15.4161,0.0103,-0.0019,-0.0024,0.0075,-1.42,-0.25,-25.37,0,4.138,0.061,0.069,-0.486,-0.001,-0.029,0.000,0.000,0.000,0.000,0.0050,-12,-6,0.00,0.00,0.00,0.0000,0.0000,0.0000
2501,-19.7652,15.4085,0.0106,-0.0113,-0.0378,0.0081,-1.47,-0.19,-25.26,0,4.133,0.139,-0.151,-0.389,-0.002,-0.027,0.000,0.000,0.000,0.000,0.0070,24,-1,0.00,0.00,0.00,0.0000,0.0000,0.0000
2553,-19.7646,15.4077,0.0083,-0.0069,-0.0355,-0.0024,-1.18,-0.16,-25.14,0,4.144,-0.028,-0.015,-0.375,-0.000,-0.031,0.000,0.000,0.000,0.000,0.0070,-24,-7,0.00,0.00,0.00,0.0000,0.0000,0.0000
2603,-19.7669,15.4049,0.0077,-0.0150,-0.0416,-0.0030,-1.57,-0.18,-25.04,0,4.128,-0.312,0.112,-0.066,-0.000,-0.030,0.000,0.000,0.000,0.000,0.0070,13,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
2655,-19.7656,15.4076,0.0078,-0.0061,-0.0202,-0.0015,-1.43,-0.11,-24.92,0,4.138,-0.103,0.148,-0.336,-0.000,-0.028,0.000,0.000,0.000,0.000,0.0090,16,10,0.00,0.00,0.00,0.0000,0.0000,0.0000
2706,-19.7655,15.4071,0.0074,-0.0030,-0.0174,-0.0009,-1.43,-0.03,-24.81,0,4.133,-0.075,0.036,-0.182,-0.001,-0.029,0.000,0.000,0.000,0.000,0.0050,3,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
2756,-19.7688,15.4039,0.0083,-0.0153,-0.0295,0.0045,-1.44,-0.08,-24.70,0,4.138,0.021,0.071,-0.154,-0.001,-0.030,0.000,0.000,0.000,0.000,0.0070,-8,-4,0.00,0.00,0.00,0.0000,0.0000,0.0000
2807,-19.7696,15.4032,0.0069,-0.0167,-0.0273,-0.0010,-1.57,-0.10,-24.60,0,4.128,-0.186,0.232,-0.055,0.001,-0.029,0.000,0.000,0.000,0.000,0.0060,4,-2,0.00,0.00,0.00,0.0000,0.0000,0.0000
2859,-19.7689,15.4036,0.0070,-0.0091,-0.0198,0.0009,-1.54,-0.10,-24.49,0,4.138,-0.204,0.241,-0.172,-0.001,-0.029,0.000,0.000,0.000,0.000,0.0090,-5,-1,0.00,0.00,0.00,0.0000,0.0000,0.0000
2910,-19.7699,15.4034,0.0066,-0.0117,-0.0166,-0.0002,-1.65,-0.07,-24.38,0,4.128,0.000,0.451,-0.301,-0.000,-0.028,0.000,0.000,0.000,0.000,0.0070,8,4,0.00,0.00,0.00,0.0000,0.0000,0.0000
2961,-19.7686,15.4035,0.0080,-0.0033,-0.0121,0.0070,-1.57,-0.07,-24.27,0,4.144,0.173,-0.069,-0.494,0.001,-0.030,0.000,0.000,0.000,0.000,0.0080,-26,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
3011,-19.7694,15.4049,0.0079,-0.0045,-0.0023,0.0063,-1.95,-0.07,-24.17,0,4.133,-0.173,-0.059,-0.370,-0.002,-0.028,0.000,0.000,0.000,0.000,0.0090,8,-2,0.00,0.00,0.00,0.0000,0.0000,0.0000
3062,-19.7680,15.4106,0.0085,0.0026,0.0242,0.0093,-1.82,-0.06,-24.06,0,4.138,0.016,0.079,-0.431,-0.002,-0.030,0.000,0.000,0.000,0.000,0.0080,9,6,0.00,0.00,0.00,0.0000,0.0000,0.0000
3114,-19.7669,15.4091,0.0094,0.0085,0.0146,0.0122,-1.75,-0.06,-23.96,0,4.133,-0.119,-0.010,-0.495,-0.002,-0.030,0.000,0.000,0.000,0.000,0.0070,-22,9,0.00,0.00,0.00,0.0000,0.0000,0.0000
3165,-19.7678,15.4053,0.0094,0.0031,-0.0064,0.0108,-1.88,-0.06,-23.86,0,4.138,-0.252,0.007,-0.241,-0.002,-0.028,0.000,0.000,0.000,0.000,0.0080,-13,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
3216,-19.7637,15.4203,0.0082,0.0224,0.0708,0.0034,-2.37,-0.05,-23.76,0,4.128,-0.002,0.165,-0.403,-0.000,-0.027,0.000,0.000,0.000,0.000,0.0080,-5,-4,0.00,0.00,0.00,0.0000,0.0000,0.0000
3268,-19.7616,15.4248,0.0085,0.0280,0.0763,0.0047,-2.28,-0.12,-23.65,0,4.138,-0.358,-0.110,-0.153,0.002,-0.028,0.000,0.000,0.000,0.000,0.0060,2,-1,0.00,0.00,0.00,0.0000,0.0000,0.0000
3319,0.0000,-0.0000,0.7716,0.0004,-0.0033,0.0001,-0.01,-0.03,-0.01,0,4.133,-0.187,-0.060,0.141,0.000,-0.028,0.000,0.000,0.000,0.000,0.0080,-14,4,0.00,0.00,0.00,0.0000,0.0000,0.0000
3369,-0.0002,-0.0009,0.0061,-0.0028,-0.0230,0.0011,-0.53,0.20,-0.03,0,4.138,0.019,-0.284,-0.294,-0.001,-0.030,0.000,0.000,0.000,0.000,0.0070,1,-4,0.00,0.00,0.00,0.0000,0.0000,0.0000
3420,-0.0004,-0.0017,0.0073,-0.0041,-0.0314,0.0031,-0.08,-0.19,-0.04,0,4.133,0.053,-0.132,-0.443,-0.002,-0.028,0.000,0.000,0.000,0.000,0.0080,4,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
3472,-0.0004,-0.0014,0.0075,-0.0038,-0.0211,0.0044,-0.52,-0.00,-0.05,0,4.138,-0.135,0.011,-0.109,0.000,-0.029,0.000,0.000,0.000,0.000,0.0100,12,-3,0.00,0.00,0.00,0.0000,0.0000,0.0000
3523,-0.0003,-0.0021,0.0080,-0.0015,-0.0246,0.0075,-0.31,-0.22,-0.06,0,4.133,-0.223,0.060,-0.152,-0.003,-0.030,0.000,0.000,0.000,0.000,0.0100,13,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
3574,0.0012,-0.0050,0.0094,0.0110,-0.0443,0.0129,-0.15,-0.32,-0.08,0,4.138,-0.032,0.220,-0.051,-0.003,-0.029,0.000,0.000,0.000,0.000,0.0080,5,3,0.00,0.00,0.00,0.0000,0.0000,0.0000
3624,0.0016,-0.0073,0.0106,0.0127,-0.0502,0.0160,-0.57,-0.22,-0.09,0,4.133,-0.408,0.295,-0.109,-0.001,-0.028,0.000,0.000,0.000,0.000,0.0070,26,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
3676,0.0009,-0.0085,0.0100,0.0046,-0.0478,0.0108,-0.16,-0.17,-0.10,0,4.138,-0.264,0.113,-0.198,0.000,-0.030,0.000,0.000,0.000,0.000,0.0110,0,-2,0.00,0.00,0.00,0.0000,0.0000,0.0000
3726,0.0014,-0.0203,0.0087,0.0071,-0.1123,0.0024,-0.12,-0.24,-0.11,0,4.133,-0.262,-0.320,-0.198,-0.002,-0.028,0.000,0.000,0.000,0.000,0.0070,-15,1,0.00,0.00,0.00,0.0000,0.0000,0.0000
3778,0.0008,-0.0196,0.0107,0.0025,-0.0849,0.0131,-0.98,-0.10,-0.14,0,4.138,0.138,0.096,-0.369,-0.001,-0.032,0.000,0.000,0.000,0.000,0.0120,-12,8,0.00,0.00,0.00,0.0000,0.0000,0.0000
3829,0.0018,-0.0179,0.0097,0.0080,-0.0587,0.0073,-1.29,-0.03,-0.16,0,4.128,-0.331,0.044,-0.264,-0.002,-0.028,0.000,0.000,0.000,0.000,0.0090,-1,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
3880,0.0008,-0.0191,0.0114,0.0018,-0.0553,0.0145,-1.19,-0.11,-0.17,0,4.138,-0.228,0.073,-0.341,-0.002,-0.029,0.000,0.000,0.000,0.000,0.0090,6,3,0.00,0.00,0.00,0.0000,0.0000,0.0000
